tweet_id,hashtags,full_text,user_name,user_location,tweet_favourites,tweet_sentiment_tb,tweet_sentiment_vs,user_verified,user_followers_count
3726,,@rihanna Because all Indians are sleeping yet,Juber Teli,"Jaipur, India",0,0.0,0.0,False,7
7727,,@rihanna You are great,बौद्ध आचार्य डॉ एस एन बौद्ध,"Delhi, India",0,0.8,0.6249,False,311
1050,,@rihanna I am with you,बौद्ध आचार्य डॉ एस एन बौद्ध,"Delhi, India",0,0.0,0.0,False,311
2449,GodiMediaStopMisleading,@rihanna atleast @rihanna know about human rights unlike this #GodiMediaStopMisleading people who just spread misleading news I am so ashamed of our media and gavernment this is what we are going to teach our younger generation that's how we treat to those who feed us #FarmersProstest,MR BUNNY,Youtube space,0,0.0,-0.6113,False,10
4671,,"@rihanna Rihanna with Pakistani minister Zulfiqar Bokhari

proof that she was paid for this tweet by ISI https://t.co/hrkpJFEFZ4",Nihal Ghodake - निहल घोडके,DHANKWADI PUNE,0,0.0,0.0,False,393
7114,,@rihanna So proud of you. U stand with farmers but the other hand all bollywood and Indian government against the farmers. God bless them all   All Punjabi community proud of u   Stay blessed dear 🙏🏻,gurpreet,"Epsom, South East",0,0.46875,0.9793,False,0
1829,,@rihanna ❤️🇮🇳,Jyoti Biswas,"Kolkata, India",0,0.0,0.0,False,3
7351,FramersProtest,@rihanna Thank you for supporting. #FramersProtest,Tractor_alle,"Cape Breton, Nova Scotia",0,0.25,0.6597,False,10
1394,,@rihanna ❤️,Rahoof,"Abu Dhabi, United Arab Emirates",0,0.0,0.6369,False,14
3578,IndiaAgainstPropaganda,"@rihanna Who are you??? We don't need any helps from outsiders. We take care of our farmers better than you
#IndiaAgainstPropaganda #IndiaWithModi #IndiaTogethar",ଶିବ ପ୍ରସାଦ ଦାସ🇮🇳🇮🇳शिब प्रसाद दास🇮🇳🇮🇳,"Barbil, India",0,0.5,0.6658,False,29
9558,,@rihanna Thanks for your support.,Xaryoon,Florida. Dubai. Mumbai ,0,0.2,0.6808,False,3329
4218,,@rihanna Thanks Rihanna for your support !,Passoinindia,India,0,0.25,0.7088,False,123
1720,FarmersProstest,@rihanna Thank u so much mam for ur support #FarmersProstest,Vishal Sharma,"नई दिल्ली, भारत",0,0.2,0.6369,False,5
8001,StandWithFarmers,"@rihanna Thank you
#StandWithFarmers",mallar ghosh,"Kolkata, India",0,0.0,0.3612,False,17
7782,,@rihanna Thanks for supporting for farmers... God will give you more happiness success and good health,bal sukhjinder,"Dubai, United Arab Emirates",0,0.44166666666666665,0.9563,False,1
7541,,@rihanna Thanks for supporting to farmers.,Virender Khehra,Kishanpura Kalan,0,0.225,0.7003,False,21
1195,,@rihanna Good,Mohammad Jonayed Khan,Bangladesh,0,0.7,0.4404,False,0
2186,,@rihanna That’s why you’re going down. Do your work . ए तु मत कर रे तु मत कर,Nikhil prakash awasthi🇮🇳,"Uttar Pradesh, India",0,-0.15555555555555559,0.0,False,169
4635,,@rihanna Becoz we are scared of our prime minister.,Feroz Sulta,"कोलकाता, भारत",0,0.0,-0.4404,False,2
3360,,@rihanna They dont have guts to talk about them.They are just an puppets..,Mohammad Imam,"Lucknow, India",0,0.0,0.0,False,4
2063,,@rihanna We will surely talk about this but you keep your ass out of this matter. Work hard to get money and avoid paid promotions. 😊,ᖇohit Sharma,India,0,0.10416666666666666,0.2471,False,20
6343,FarmersProtest,"@rihanna Thanku🤗🤗
#FarmersProtest",Mandeep Kaur,"Chandigarh, India",0,0.0,0.0,False,7
9843,,"@rihanna We know your influenced by khalistani friend. Pls keep yourself engage and limited to singing.  This is about India,  which you will not understand with limited information.  Jai hind Jai Bharat",Muks,"New Delhi, India",0,-0.07142857142857142,0.6874,False,1
3364,,"@rihanna Rihanna is such a foolish girl. It's good that she chose music bcoz academically she is pathetically poor to read the complete truth nd just go by cover of the communist book. Anyways m not a big fan of her music either...Do it shabby.
Sing but don't talk bcoz that need knowledge",Boycott-MadeInChina,usa,0,0.07999999999999999,-0.3359,False,71
6438,,@rihanna I Boycott Bollywood Celebrities &amp; Indian Cricket Team..,SanJay Kumar 🎭,India,0,0.0,-0.3182,False,253
9320,,@rihanna Thank you so much @rihanna,SanJay Kumar 🎭,India,0,0.2,0.3612,False,253
3694,,@rihanna thank you for raising common people voice.. m glad ur not like indian celebrities who don't have the guts to speak the truth..hats off to your guts,sandeep singh,"North Bay, Ontario",0,0.1,0.5252,False,1
4052,,@rihanna i support farmers and i love india and against those who r trying to defame this protest by adding khalistan into that..m against modi government,sandeep singh,"North Bay, Ontario",0,0.5,0.6858,False,1
4681,,@rihanna https://t.co/NUkaJELjwz,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
7587,,@rihanna https://t.co/3RTfACPwT4,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
2838,,@rihanna https://t.co/gzb7fM5xYo,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
8256,,@rihanna https://t.co/BmVYgXrpEi,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
3416,,@rihanna https://t.co/NSX0RmE58C,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
3409,,@rihanna https://t.co/7zzramW9T1,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
7279,,@rihanna https://t.co/T6KEAh2QCz,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
8042,,@rihanna https://t.co/IOxpqpn2ba,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
1207,,@rihanna https://t.co/bawVry45Rr,jatinderpal warar,"Fazilka, India",0,0.0,0.0,False,32
8462,,@rihanna Thanks for your support to indian farmers,Gurjit Singh Gill,Amritsar,0,0.2,0.6808,False,5
7158,ConspiracyAgainstIndia,"@rihanna ये मोदीजी की सफल विदेश नीति का ही परिणाम है कि आज विश्व में कांग्रेस के समर्थन में सिर्फ पॉप और पोर्न स्टार ही बची हैं 😠

#ConspiracyAgainstIndia","CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,-0.5,-0.5106,False,341
2876,,@rihanna https://t.co/JREyyIRpbD,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
3274,,@rihanna https://t.co/OKZ1C43bwN,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
7332,,@rihanna https://t.co/O3u8Yqlexx,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
8748,,@rihanna https://t.co/lHOB1zCoiP,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
3849,,@rihanna https://t.co/fnfOL0Yoy0,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
3128,,@rihanna https://t.co/cdA3lJ11iN,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
7659,,@rihanna https://t.co/2SwHCTR7NP,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
2094,,@rihanna https://t.co/1FE1y6WJW2,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
5574,,@rihanna Is this farmers protest?? https://t.co/R8tP8PRYQH,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,-0.3313,False,341
1321,,@rihanna https://t.co/yIRrHielPu,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
8575,,@rihanna Request everyone to watch and share this video. https://t.co/2kT2MN2gXq,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.296,False,341
3591,,@rihanna https://t.co/JGMfsxPyWP,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
5267,,@rihanna https://t.co/Tp3OxjzrbE,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
4010,,@rihanna https://t.co/sE3GS3E8iC,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,0.0,0.0,False,341
2131,,"@rihanna You fool, We are Indians and not like others who had lost Trump... So dont think that dirty peoples can get success in distorting democracy and @narendramodi Govt. In India. We Indian understood that its not farmers but sick peopls protest becoz Modi finished their Black Money.","CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",0,-0.29523809523809524,0.103,False,341
2560,StandWithFarmers,@rihanna Thanks for the support. #StandWithFarmers,vimal raju,Thrissur-Kerala-India,0,0.2,0.6808,False,21
1885,,@rihanna https://t.co/CT4suVGe8v,anuj pathak,"Uttar Pradesh, India",0,0.0,0.0,False,33
4607,,@rihanna Because all the thieves and corrupt people have been sitting in the government since 2014. And he is neither a farmer nor a patriot.!!,Shadab Ali,New Delhi india,1,-0.78125,-0.5972,False,2
3340,,@rihanna https://t.co/caerfKuJyi,Ramswaroop Yadav,"Jaipur, India",0,0.0,0.0,False,28
1609,tweet,"@rihanna Whats your comment on this?
When you point out on us then think about yourself.... you need keep your #tweet shut you have no rights to comes on our government https://t.co/5cQdYokp8K",Narean Naidu,"Hyderabad, India",0,0.0,-0.296,False,55
8040,,@rihanna Think about your own country... rather than others 🤔 what have done to your mother land???,Narean Naidu,"Hyderabad, India",0,0.6,0.0,False,55
9845,,"@rihanna Come and stand with them, support farmers by financially, they will thankfull with you. But do not interfere our country matter.",purushotam kansara,"Nagaur, India",0,0.0,0.25,False,2
7405,,@rihanna Great ❤️✊,navi_nokhriya,"Melbourne, Victoria",0,0.4,0.6249,False,1
2631,,@rihanna @rihanna Why can't u talk about this as well? Oh...u were paid only to talk on protests but not interests. Got it. https://t.co/M5EtQcKCHz,Santosh Somayajula,Vizag,0,0.0,-0.2523,False,25
5613,,"@rihanna Many thanks, to bring it in limelight. You are not like our spineless actors.",ROHIT MALHOTRA,"नई दिल्ली, भारत",0,0.35,0.1999,False,36
2729,,@rihanna Thanks for supporting Indian farmers,jay shinde,khandwa road sanawad,0,0.225,0.7003,False,110
6874,GreenCardBacklog,"@rihanna US has banned Indians from employment based Green card category.  They want Indians to live in US throughout their lives, pay taxes but they can't give indians voting rights or any benefits.  She has ZERO moral authority to preach Indians on any matters . #GreenCardBacklog",foolish_immigrant,"Minneapolis, MN",0,-0.02121212121212122,0.4497,False,69
1753,,"@rihanna We ARE more than talking about it. India is a democracy - we agree, disagree, discuss and find solutions..do you know what the issue at hand is? It is complicated..which is a good start.",Prashant Gokhale,Hongkong,0,0.6,0.7184,False,25
9125,,@rihanna @AjmerSi33678398 Rihanna the best punjab de dhee,Kamal,"Brampton, Ontario",0,1.0,0.6369,False,0
7372,,@rihanna @Rihana thanks for the support Indian farmers your pain is the right for the India farmers 🙏🙏🙏,Parduman Kamboj,"New Delhi, India",0,0.24285714285714285,0.3182,False,7
6638,,@rihanna Thanks for your support 🙏🏽💐,Suveer Gill,"Adelaide, South Australia",0,0.2,0.6808,False,0
9079,WakeUpIndia,@rihanna Because  When we talk about this we become anti national i don't know how 🤷🏾.........farmers agitation is not about farmers its become now a basic human rights and Democracy concern. #WakeUpIndia,Homeboy__rohan,"Agra, India",1,0.0,-0.5106,False,11
9331,,@rihanna We should abt Indian Farmers great work mam.. Thanks a lot💐,Being Sallu,"Pune, India",1,0.5,0.7906,False,201
9709,,"@rihanna How much did u got, sold puppet",Nayak The Leader,"Thane, India",0,0.2,0.0,False,58
7096,,@rihanna The country is full of shit. I am a proud Indian but I don't support the ideology of the people currently in power. We have the same leaders who supported Trump. So imagine what they are. I wish our celebrities would have supported farmers instead of blabbering against Rihanna.,Shakti 77,"Hyderabad, India",0,0.19,0.744,False,11
5187,,"@rihanna How much money you received for this ? 
https://t.co/Ov3lbk0rTK",jinansh shah,"West Bloomfield Township, MI",1,0.2,0.0,False,130
5648,ThanksRihanna,@rihanna #ThanksRihanna #IndianFarmersHumanRights #IStandWithFarmers #IndiaVsPMModi,Harmn_thind,"Toronto, Ontario",0,0.0,0.0,False,1
1341,,"@rihanna They suspended Internet to block subversive enemies of India. You think you're helping farmers? You're helping corrupt moneylenders who prey on them! 

Stay out of things you don't understand.",thinkdifferent,"California, USA",0,-0.625,-0.7901,False,9
4292,,@rihanna Thanks For Support Farmers Protest,Harpalkhehra,"Punjab, India",0,0.2,0.5574,False,4
7715,,"@rihanna You do not listen to those whose bags are full. You are requested to recognize the sad voice of the heart of the poor, listen to the heart of the farmers. Then maybe you will understand something🙏🏻 https://t.co/H6CuHxtGYw",Ravi Rawat😍,"Azamgarh, India",10,-0.037500000000000006,0.4939,False,599
7947,respect,@rihanna Thanku  supporting farmers #respect ❤❤❤,Gurdeep binner,"Palia Kalan, India",0,0.125,0.8807,False,0
9243,,@rihanna All this brutality is just because of indian prime minister Modi . His mentality is same like Hitler . He is doing human rights violations in Occupied Kashmir.,Umair Alee Malik,"Islamabad, Pakistan",2,0.0,-0.7096,False,101
8848,,@rihanna Thank you @rihanna,Jobanpreet Singh Brar,Surrey,0,0.0,0.3612,False,10
6660,,@rihanna https://t.co/m37ZnbLWrL,karan singh thakur 🇮🇳🇮🇳🇮🇳,Singapore,0,0.0,0.0,False,8
6763,,"@rihanna My country is proud of our farmers and knows how important they are, I trust it will be addressed soon. We don’t need an outsider poking her nose in our internal matters!",karan singh thakur 🇮🇳🇮🇳🇮🇳,Singapore,0,0.4000000000000001,0.8221,False,8
3280,,@rihanna I urge everyone to use Kissan in front of ur name to support our farmers.,kissan Saket Dalal,Gurugram,0,0.0,0.4019,False,4
3062,Iamkissantoo,@rihanna #Iamkissantoo,kissan Saket Dalal,Gurugram,0,0.0,0.0,False,4
1539,,@rihanna Why the hell you talking about this when you don’t know shit??,SaNa,United States,0,-0.2,-0.8611,False,30
1052,FarmBills2020,"@rihanna https://t.co/WUp53ATosr

Pls talk about it @rihanna 

#FarmBills2020 #FarmersProtest 
@narendramodi @AmitShah @ashishsood_bjp @BJP4India @BJP4Delhi",Mukesh Mediratta,"Janakpuri, New Delhi",0,0.0,0.0772,False,7
9421,,"@rihanna Thanks for your support. Not only internet, water supply and electricity are also cut. Even toilets are shut down or no water connection to washrooms. Shortage in food supplies due fortification of protest areas",Lalihira,Canada ,0,-0.020138888888888894,-0.1779,False,9
1203,,@rihanna People who don't see the flaw in saying outsiders should not interfere in 'our' internal matter should try to equate it with domestic violence against women and children. Do the govt speak in the same tune as family members who want to keep it mum for protecting predators?,Joel 🌈🌾🚜,കേരളം,2,0.0,-0.5719,False,1113
7126,,@rihanna Great,Yousuf Mundole,"Puttur, Managlore",0,0.8,0.6249,False,92
7714,,@rihanna https://t.co/1LT8FYAOkQ,Safeer Mohammed,Riyadh,0,0.0,0.0,False,58
5202,,@rihanna @taapsee Humanity still alive thanks to both of you ❣️,Ishan Jayant,"New Delhi, India",0,0.15000000000000002,0.8658,False,14
8482,IndiaTogether,"@rihanna Fuck you 🖕 
#IndiaTogether 
@avinash_suman56 @ASRnagar007",Monu nagar,"Kota,rajsthan",0,-0.2,-0.5423,False,47
6803,,@rihanna What was your price? How much cents?,Anand Kumar,Kolkata,0,0.2,0.0,False,26
5479,FarmersProtest,"@rihanna Mrs. Black aunty, do u even know what are u talking about?? Or someone said to post ur weekly daily on behalf of them?? Lol  #FarmersProtest",Abhimanyu Yadav,New Delhi,1,0.21111111111111114,0.5803,False,11
3743,,"@rihanna Look inside your own ass hole, not inside others",PUSHPENDRA MISHRA,"Bhopal, India",0,0.6,-0.5423,False,48
6889,,@rihanna Thx,sanakdeep,"Harindra Nagar, Faridkot",0,0.0,0.3612,False,61
8594,,@rihanna Hey you go n sleep with @RahulGandhi don't interfere our country remember baby this is india once look indian history n indian freedom fighters 👎👎👎 go n sleep with @RahulGandhi,Er.Laxmi kanta Panigrahy,seragada universe ,0,-0.15555555555555559,0.6124,False,24
4108,,"@rihanna 🙏🙏🙏 हिन्दुस्तान 🙏🙏🙏

I❤️❤️❤️❤️❤️ YOU INDIA

 ♥️♥️मेरा भारत महान है।♥️♥️
 हमारे बीच कोई मतभेद पैदा न करें।",TILESHWAR MAHTO,RAMGARH-RANCHI,0,0.0,0.8555,False,3
8326,,@rihanna India has become famous for funded protests like the live shows,Ravi Chunduru,"Hyderabad, India",0,0.3181818181818182,0.1531,False,10
2594,,@rihanna If any Farmers Tweet no one care but celebrity tweet News channel be like Trp hee Trp ♥,Noobtoo,"नई दिल्ली, भारत",0,0.0,0.8242,False,0
5160,,@rihanna No one care about Farmers in India And that's Reality  Indian People and News Channel can Talk about only Celebrity 😁,Noobtoo,"नई दिल्ली, भारत",0,0.0,-0.2091,False,0
6658,,@rihanna No one care about Farmers in India And that's Reality,Noobtoo,"नई दिल्ली, भारत",1,0.0,-0.5897,False,0
9741,,@rihanna No one care In India I say from my Heart♥,Noobtoo,"नई दिल्ली, भारत",1,0.0,-0.5897,False,0
7626,,@rihanna Thank you so much before your tweet all the so called celebrity of Bollywood start tweet 😁 after no one care in India,Noobtoo,"नई दिल्ली, भारत",1,0.2,0.171,False,0
3864,ਲੱਖਾ_ਸਿਧਾਣਾ_ਬੇਕਸੂਰ_ਆ,@rihanna #ਲੱਖਾ_ਸਿਧਾਣਾ_ਬੇਕਸੂਰ_ਆ #boycott_godi_media_on_your_dish_tv_or_cabal_network ਲੱਖੇ ਵੀਰ ਦੇ ਹੈਸ਼ਟੈਗ ਨੂੰ trending ਚ ਲਿਆਉ ਤੇ ਵੀਰ ਨੂੰ ਬੇਕਸੂਰ ਸਾਬਤ ਕਰਵੋ,Jaswinder Baljotra,"Amritsar, India",0,0.0,0.0,False,152
3493,,@rihanna Thanks for making this issue global. Modi is killing democracy in India. Human Rights are violated here. Protesters are peaceful still govt has cut the supply of water and electricity at the protest place. Hundred of farmers have died due to harsh weather. We want justice.,damanjit kaur,"Pittsburg, CA",1,0.020833333333333332,-0.8591,False,4
2898,,@rihanna Thanks for support farmer....,ujjwal_Shaikh_786,berhampore,0,0.2,0.6808,False,2
3031,BlackLivesMatter,@rihanna Thanks for the solidarity to the Farmers movement. We believe that mass movement has no boundary. If we can say #BlackLivesMatter then all the world can shout #StandWithFarmers . Farmers are protesting just save their lands from anti farming law passed by Modi Gov.,Bapan Rajiv Biswas,Kolkata,0,0.2,0.25,False,191
7153,,@rihanna 👍🏼,arshadbahassan,Kerala,0,0.0,0.0,False,114
2944,,@rihanna What do you know about it?!who did you hire to post all this?,Ganesh Shenoy,USA,0,0.0,0.0,False,57
4592,,@rihanna Thanks,BAL Gurvinder,"पंजाब, भारत",0,0.2,0.4404,False,12
1825,,@rihanna Stand with farmers,Anwar Sathath,"Dubai, United Arab Emirates",0,0.0,0.0,False,2
4149,,@rihanna ❤️❤️❤️,mohit mehta,Chandigarh,0,0.0,0.6369,False,59
1544,,@rihanna Idiot Rihanna,Avtar kumar,"Ludhiana, Punjab",0,-0.8,-0.5106,False,2
6173,StandWithFarmers,@rihanna Thnx for #StandWithFarmers,Ratan dhaliwal taran,"Ganganagar, India",1,0.0,0.0,False,8
3799,SupportFarmersProtest,@rihanna So True ...#SupportFarmersProtest,TOSHI JAMIR,MOKOKCHUNG,0,0.35,0.4754,False,12
5290,,"@rihanna Let's see what government decides 
If they love there people they will good for everyone.",TOSHI JAMIR,MOKOKCHUNG,0,0.6,0.7964,False,12
3025,,@rihanna Thanku,PP The Traveller,"Shillong, India",0,0.0,0.0,False,7
1211,kisaan,@rihanna Modi and ambani will not give food to any one they have no big heart like farmers. You people don't understand the pain of farmers may be you people do jobs. But for farmer's these things mater they survive with their land and in future we survive only because of farmers #kisaan,preet,"Chandigarh, India",0,0.0,-0.0472,False,3
9934,,@rihanna Thank you 🙏 supporting us Rihanna,Harpreet singh Waraich,"Firozpur , punjab",1,0.25,0.6597,False,16
9218,,"@rihanna Rihanna connection to Soros 
Please watch https://t.co/bINhdG8zk6",Sandeep Traiyal,"New Delhi,India",0,0.0,0.3182,False,8
8573,,@rihanna Cause you're soldout shame on you,Sandeep Traiyal,"New Delhi,India",0,0.0,-0.4767,False,8
9602,onemore,"@rihanna Just a single tweet of you,can change the life of million farmers #onemore",Husanvir Dullat,"Melbourne, Victoria",0,-0.07142857142857142,0.0,False,11
4062,CapitolHill,"@rihanna Bcoz u aren't talking about ur fella niggas 
Bcoz u are not talking about #CapitolHill 
Bcoz u are even less educated than our farmers
Bcoz unfortunately when ppl get wealthy they think they don't need to be educated any more
Bcoz 9/11 is still doubted to b n act of US govt",Shomik Ray,"bharuch , gujarat ",0,0.08333333333333334,-0.5267,False,18
9951,,@rihanna Your thinking is awesome,Akashdip,punjab,0,1.0,0.6249,False,0
1777,IndiaAgainstPropaganda,@rihanna #IndiaAgainstPropaganda,Prem Mishra,"Golden, British Columbia",0,0.0,0.0,False,20
5564,,@rihanna What will you charge from Farmers...is it free,Bheem Sharma,"Jaipur, India",0,0.4,0.5106,False,52
7578,,"@rihanna Chal Hatt Behn Ki Ghodi 😤
Apne Kaam Pe Dhyan De",Desi Hiphop Girl,"Delhi, India",0,0.0,0.0,False,7
2955,,"@rihanna @vijaygathala74 Thanks didi support for indian farmers
You live long life🙏🙏🙏",Ramkesh Meena,"Jaipur, India",0,0.09545454545454546,0.6808,False,2049
3582,,"@rihanna Thanks madam, your one tweet made big difference here now👍🙏i am become your fan now 😊",Happiii singh,Patiala India,0,0.1,0.8807,False,0
5614,,"@rihanna @Oprah @TheEllenShow @MichelleObama @VP @BillGates
@BarackObama @Malala @mbachelet @TheRock @justinbaldoni",Simran Dhesi,British Columbia,1,0.0,0.0,False,178
1238,,@rihanna @AOC @RepAOC,Simran@bangainc.com,"Sacramento, CA",0,0.0,0.0,False,0
5536,,@rihanna Thanks for farmers support 🙏,harkirat sandhu,india,0,0.2,0.6808,False,58
3307,,@rihanna Thanks so much stand with truth..,Mandeep,"Coldstream, British Columbia",0,0.2,0.6369,False,0
6482,,@rihanna Thank you so much Rihanna for coming in support for farmers !!! We need you in this critical situation,anil kumar,Canada,0,0.1953125,0.5348,False,1
5851,,@rihanna अब ये देख लो @rihanna और अब अपना मुँह बंद रखो। https://t.co/IKpaiKL7u5,SHASHI SHEKHARAM,"Bihar, India",1,0.0,0.0,False,15
2272,,@rihanna Thank you 🙏🏽,Jay En,Toronto,1,0.0,0.3612,False,56
9130,,"@rihanna You have done a great job by supporting the farmers, for which the farmer will always be thankful to you.",Raman singh sandhu,India,0,0.525,0.8934,False,1
8942,,@rihanna Honey not you.,Ishika Rao,"Ontario, Canada",0,0.0,0.0,False,24
8424,,@rihanna U are great...tthanks for supporting indian farmers...❤️❤️❤️,Rishu Katiyar,"Kanpur, India",0,0.25,0.7964,False,2
7749,,@rihanna In India who talks about farmers and their concer are being put behind bars with charges of anti-nationals. Democracy is at its worst in India.,Virendra Saini,"Ajmer, India",0,-0.7,-0.7351,False,17
6023,,@rihanna Thank you ❣️,UMMER FAROOK CK,"Malappuram (Perintalmanna), In",0,0.0,0.7717,False,6
6963,,@rihanna God bless you @rihanna,Arman Aulakh,"Brampton, Ontario",0,0.0,0.5994,False,0
3950,,"@rihanna Whose clothes are checked in America, they are also supporting Rehana. Ask the jihadis why your clothes are taken off your Rihanna in his country.",Mounesh Naik,Mudhol ,0,0.25,0.4404,False,16
5377,,"@rihanna Wel done, thanks for supporting farmers in India 🙏",bhupinder s kahlon,"Edmonton, Alberta",0,0.225,0.7003,False,2
2302,,@rihanna All the world and @WHO &amp;etc are behaving like pigeon upon these former reforms and kashmir brutal act. New world hitler hindu banyaa dammed care about the peoples rather than cast of barhaman.,Mani Abbasi Abbasi,Pakistan ,0,-0.24621212121212122,0.1531,False,32
4941,,@rihanna Thanks Rihanna to support us,BHUPINDER SINGH SIDHU,Mahilpur india,0,0.2,0.6808,False,2
2808,,"@rihanna We are with you ! 
Thanks for raising your voice",Sk Md Sahil (Pavel),"Kolkata, India",0,0.2,0.4926,False,1422
9177,StandWithFarmers,@rihanna Right #StandWithFarmers,Sukhdeep Singh,"पंजाब, भारत",1,0.2857142857142857,0.0,False,3
5414,,@rihanna Stand with farmer,Gagandeep sandhu,"Punjab, India",0,0.0,0.0,False,2
7224,,@rihanna Big respect 💯%,AMAN BHATIA,"Ambala, Haryana",0,0.0,0.4767,False,33
5074,,"@rihanna Thanks for the Voice , democracy should prevail at all cost",Navtej Singh,"Chicago, USA",0,0.2,0.4404,False,5
6027,,@rihanna Thank you so much for your support...,Satnam Singh Bajwa,Punjab,0,0.2,0.6369,False,57
6448,,@rihanna Don't talk about this @rihanna  bcoz we Indians want support from other nations for each and everything but we don't want them to expose our nation's dirty secrets and happenings bcoz many PPL will come to know about it and will start showing their concern which is bad you know?,Visalya Krishnan,Chennai,0,-0.23124999999999996,-0.87,False,104
9870,,@rihanna Salute,Simran,ਪੰਜਾਬ,1,0.0,0.0,False,6
6158,FarmersProtest,@rihanna #FarmersProtest #FarmerProtest @RobertDowneyJr @chrishemsworth @ChrisEvans @KingJames @SamuelLJackson @tomhanks @Cristiano @BrunoMars @LacazetteAlex @vindiesel @paulpogba @MichaelKeaton,Harnaman Singh,India ,0,0.0,0.0,False,7
6245,,@rihanna We love you girl!! -All Indians minus right wing assholes. https://t.co/15Gn74LwNh,Kartar Singh (Kerry),Panama,0,0.3223214285714286,0.2462,False,111
2752,,@rihanna We are proud of you,Harpreet,India,0,0.8,0.4767,False,0
6098,,@rihanna Dont poke your nose in our personal(country) matter....you dont know the ABC of India....we indians are enough to deal with our situation..........,sakshi srivastavA,"Lucknow, India",0,0.0,0.0,False,1
2250,,"@rihanna Neither you have knowledge of Indian culture nor information about the farmers here, nor information about the people here.Nevertheless, our India country by making the farmer movement a pawn Plotting to defame If you do not apologize, you will file a case against",Mishra Prakash,"Allahabad, India",0,0.0,-0.0762,False,49
6847,FarmersProtest,"@rihanna Best question asked thus far, thank you my lady for doing so! Thank you for the awareness you have placed on this matter.......the light is shining like a diamond for sure :) #FarmersProtest",Mena Bhogal,"White Rock, BC ",0,0.505,0.9565,False,0
4919,,@rihanna Thank you so much madam 🌾🌾🙏🙏🙏 Kisan zindabad 💪🏻💪🏻💪🏻 No Farmers No Food 🌾🌾,nirbhai,"Moga, India",0,0.35,0.2933,False,2
4471,,@rihanna Thank you @rihanna,Chayan Negi,New Delhi,0,0.0,0.3612,False,19
1422,FarmersAreIndia,@rihanna #FarmersAreIndia,Ramesh Beniwal,"Bhadra, India",1,0.0,0.0,False,99
6906,,"@rihanna You are fake your tweet fake, are u farmer ?  You know any one farmer! You're only a bad singer","Ajay Mishra, Patna",India,0,-0.45624999999999993,-0.8748,False,467
3644,supportfarmers,@rihanna #supportfarmers  respect you,NISHCHAL,Hapur,0,0.0,0.4767,False,27
6755,,@rihanna https://t.co/H9BNpmIZjR,Chitrasen Biswal,"LIVE IN Cuttack, India. ",0,0.0,0.0,False,33
6265,FarmersProtest,"@rihanna Love from India to Mam,
Stay blessed
We stand with you and our farmers. 
#FarmersProtest 
#IndianFarmersHumanRights 
#SupportFarmersProtest",Berojgar Khan Sahab,जिला गाजीपुर (वीरों की धरती),0,0.5,0.8442,False,92
6981,StandWithFarmers,@rihanna #StandWithFarmers,Jaseem Hamza,Dammam,0,0.0,0.0,False,340
4058,,@rihanna Thankyou,Jaspreet Sanghera,"Punjab, India",0,0.0,0.0,False,0
1003,,@rihanna Thanku,Jaspreet Sanghera,"Punjab, India",0,0.0,0.0,False,0
7094,,@rihanna Thanks for standing with farmers ❤️,Gurbeer Singh Gill,Current Chandigarh,0,0.1,0.7964,False,13
