tweet_id,tweet_timestamp_x,hashtags,full_text,user_name,user_location,tweet_timestamp_y,tweet_favourites,tweet_favourited,retweet_count,retweeted,tweet_sentiment_tb,tweet_sentiment_vs
3726,2021-02-04 18:22:59,,@rihanna Because all Indians are sleeping yet,Juber Teli,"Jaipur, India",2021-02-04 18:22:59,0,False,0,False,0.0,0.0
7812,2021-02-04 18:22:58,,"@rihanna My country is proud of our farmers and knows how important they are, I trust it will be addressed soon. We don’t need an outsider poking her nose in our internal matters!",Gaurav Sharma,,2021-02-04 18:22:58,0,False,0,False,0.4000000000000001,0.8221
9198,2021-02-04 18:22:53,,"@rihanna Yes Rihanna, yes to you for standing up for my persecuted people, so much respect",Ranj,,2021-02-04 18:22:53,0,False,0,False,0.2,0.7564
7821,2021-02-04 18:22:52,,@rihanna Ab saare modi ke kutte aur so called Celebrity aayenge papa ki image bachane.. Beta hogya ab apke papa ki lag gyi vatt,Tushar Bhatt,,2021-02-04 18:22:52,0,False,0,False,0.0,-0.34
7727,2021-02-04 18:22:50,,@rihanna You are great,बौद्ध आचार्य डॉ एस एन बौद्ध,"Delhi, India",2021-02-04 18:22:50,0,False,0,False,0.8,0.6249
4816,2021-02-04 18:22:48,,@rihanna ....,AAMIR TARIQUE,,2021-02-04 18:22:48,0,False,0,False,0.0,0.0
2202,2021-02-04 18:22:44,,@rihanna You black monkey !😊 Why so much interested in our Internal issues ??? Black people are treated like aex toys by white people !! Spend some time for such issues you guys are facing 😊😊 India is capable of handling own issues !!👍,Jay,,2021-02-04 18:22:44,0,False,0,False,0.11018518518518519,0.9744
1050,2021-02-04 18:22:40,,@rihanna I am with you,बौद्ध आचार्य डॉ एस एन बौद्ध,"Delhi, India",2021-02-04 18:22:40,0,False,0,False,0.0,0.0
8626,2021-02-04 18:22:32,RihannaSoldOut,"@rihanna mind your business...

#RihannaSoldOut",Rajat,,2021-02-04 18:22:32,0,False,0,False,0.0,0.0
3433,2021-02-04 18:22:30,,@rihanna Jai kissan,Kashif,,2021-02-04 18:22:30,0,False,0,False,0.0,0.0
2449,2021-02-04 18:22:29,GodiMediaStopMisleading,@rihanna atleast @rihanna know about human rights unlike this #GodiMediaStopMisleading people who just spread misleading news I am so ashamed of our media and gavernment this is what we are going to teach our younger generation that's how we treat to those who feed us #FarmersProstest,MR BUNNY,Youtube space,2021-02-04 18:22:29,0,False,0,False,0.0,-0.6113
8452,2021-02-04 18:22:26,,"@rihanna We are so thankful, your one tweet has brought us to real light and your courage to find the truth will help us to prove we are real farmers and are issues are real",gurpalpannu,,2021-02-04 18:22:26,0,False,0,False,0.3333333333333333,0.9176
4671,2021-02-04 18:22:16,,"@rihanna Rihanna with Pakistani minister Zulfiqar Bokhari

proof that she was paid for this tweet by ISI https://t.co/hrkpJFEFZ4",Nihal Ghodake - निहल घोडके,DHANKWADI PUNE,2021-02-04 18:22:16,0,False,0,False,0.0,0.0
7114,2021-02-04 18:22:10,,@rihanna So proud of you. U stand with farmers but the other hand all bollywood and Indian government against the farmers. God bless them all   All Punjabi community proud of u   Stay blessed dear 🙏🏻,gurpreet,"Epsom, South East",2021-02-04 18:22:10,0,False,0,False,0.46875,0.9793
6359,2021-02-04 18:22:10,,@rihanna I like you,Jagpreet Dhindsa,,2021-02-04 18:22:10,0,False,0,False,0.0,0.3612
6213,2021-02-04 18:22:07,,@rihanna Keep up the good work...,Rupinder Kaur rai,,2021-02-04 18:22:07,0,False,0,False,0.7,0.4404
1829,2021-02-04 18:21:39,,@rihanna ❤️🇮🇳,Jyoti Biswas,"Kolkata, India",2021-02-04 18:21:39,0,False,0,False,0.0,0.0
5972,2021-02-04 18:21:39,,@rihanna ❤,Rajveer mann,,2021-02-04 18:21:39,0,False,0,False,0.0,0.6369
7351,2021-02-04 18:21:37,FramersProtest,@rihanna Thank you for supporting. #FramersProtest,Tractor_alle,"Cape Breton, Nova Scotia",2021-02-04 18:21:37,0,False,0,False,0.25,0.6597
6806,2021-02-04 18:21:29,,@rihanna Thanku mam for ur support.,Keshu Brar,,2021-02-04 18:21:29,0,False,0,False,0.0,0.4019
3661,2021-02-04 18:21:26,,@rihanna You are awesome,Simar,,2021-02-04 18:21:26,0,False,0,False,1.0,0.6249
7121,2021-02-04 18:21:24,,@rihanna You great👍,Jagpreet Dhindsa,,2021-02-04 18:21:24,0,False,0,False,0.0,0.0
1394,2021-02-04 18:21:05,,@rihanna ❤️,Rahoof,"Abu Dhabi, United Arab Emirates",2021-02-04 18:21:05,0,False,0,False,0.0,0.6369
2590,2021-02-04 18:20:58,,@rihanna Thanks to raise our voice.,Inderjeet Singh,,2021-02-04 18:20:58,0,False,0,False,0.2,0.4404
2410,2021-02-04 18:20:38,,@rihanna ✌️,Cleverr_cupid,,2021-02-04 18:20:38,0,False,0,False,0.0,0.4939
1745,2021-02-04 18:20:38,,@rihanna G,Udayadeepan,,2021-02-04 18:20:38,0,False,0,False,0.0,0.0
9866,2021-02-04 18:20:31,,@rihanna Worst government,Mohamed,,2021-02-04 18:20:31,0,False,0,False,-1.0,-0.6249
5846,2021-02-04 18:20:31,,@rihanna Riri we got u. Ignore these lame ass clowns.,vijay kadir,,2021-02-04 18:20:31,0,False,0,False,-0.5,-0.8316
3578,2021-02-04 18:20:30,IndiaAgainstPropaganda,"@rihanna Who are you??? We don't need any helps from outsiders. We take care of our farmers better than you
#IndiaAgainstPropaganda #IndiaWithModi #IndiaTogethar",ଶିବ ପ୍ରସାଦ ଦାସ🇮🇳🇮🇳शिब प्रसाद दास🇮🇳🇮🇳,"Barbil, India",2021-02-04 18:20:30,0,False,0,False,0.5,0.6658
9558,2021-02-04 18:20:30,,@rihanna Thanks for your support.,Xaryoon,Florida. Dubai. Mumbai ,2021-02-04 18:20:30,0,False,0,False,0.2,0.6808
7807,2021-02-04 18:20:30,,@rihanna Respect 💖💝🙏,Brar,,2021-02-04 18:20:30,0,False,0,False,0.0,0.6486
8528,2021-02-04 18:20:23,FarmersProstest,@rihanna #FarmersProstest,Om,,2021-02-04 18:20:23,0,False,0,False,0.0,0.0
9062,2021-02-04 18:20:19,,@rihanna Thank you @rihanna,தமிழன்,,2021-02-04 18:20:19,0,False,0,False,0.0,0.3612
3010,2021-02-04 18:20:18,,@rihanna I’m Indian  sport farmers,mohammed ali,,2021-02-04 18:20:18,0,False,0,False,0.0,0.0
2924,2021-02-04 18:20:17,,@rihanna Shut your mouth you outsider,Indian,,2021-02-04 18:20:17,0,False,0,False,0.0,0.0
5027,2021-02-04 18:20:15,,"@rihanna We should, it should be the only agenda",Dave Sagoo,,2021-02-04 18:20:15,0,False,0,False,0.0,0.0
1046,2021-02-04 18:20:12,,@rihanna https://t.co/KRvqpwO1VM,Sukhjeet Dhillon,,2021-02-04 18:20:12,0,False,0,False,0.0,0.0
1174,2021-02-04 18:19:56,,@rihanna Great work,Dheeraj_Dharu,,2021-02-04 18:19:56,0,False,0,False,0.8,0.6249
8666,2021-02-04 18:19:53,,@rihanna Thanku rihanna for supporting us,S@@bi,,2021-02-04 18:19:53,0,False,0,False,0.25,0.4404
9654,2021-02-04 18:19:50,,@rihanna Thanks Rihanna for raising farmers issue and the way govt is suppressing the dissent voices.,Liju Saji,,2021-02-04 18:19:50,0,False,0,False,0.2,0.4404
4218,2021-02-04 18:19:49,,@rihanna Thanks Rihanna for your support !,Passoinindia,India,2021-02-04 18:19:49,0,False,0,False,0.25,0.7088
1720,2021-02-04 18:19:47,FarmersProstest,@rihanna Thank u so much mam for ur support #FarmersProstest,Vishal Sharma,"नई दिल्ली, भारत",2021-02-04 18:19:47,0,False,0,False,0.2,0.6369
8664,2021-02-04 18:19:46,,@rihanna Well Done Rihanna ! Good Job,Parry Dhiman,,2021-02-04 18:19:46,0,False,0,False,0.7,0.6476
8001,2021-02-04 18:19:46,StandWithFarmers,"@rihanna Thank you
#StandWithFarmers",mallar ghosh,"Kolkata, India",2021-02-04 18:19:46,0,False,0,False,0.0,0.3612
4417,2021-02-04 18:19:42,,@rihanna Thanks sis god bless you,Tejpal Suman,,2021-02-04 18:19:42,0,False,0,False,0.2,0.7783
4822,2021-02-04 18:19:41,,@rihanna Kab dogi rehana,Praveen Gupta,,2021-02-04 18:19:41,0,False,0,False,0.0,0.0
8089,2021-02-04 18:19:39,,@rihanna We don't need outsider to interfere in our internal problems. We are a Sovereign country and we know how to deal with it. Please research on it and then write. BTW we are busy in giving medical treatment to police that's why we are not talking about it. We are Sovereign country.,Ishan Jha,,2021-02-04 18:19:39,1,False,0,False,0.03333333333333333,0.25
7782,2021-02-04 18:19:38,,@rihanna Thanks for supporting for farmers... God will give you more happiness success and good health,bal sukhjinder,"Dubai, United Arab Emirates",2021-02-04 18:19:38,0,False,0,False,0.44166666666666665,0.9563
9953,2021-02-04 18:19:37,RihannaSoldOut,"@rihanna How you got paid for this tweet? Greta Protest Toolkit is out now. 
BLM was also in the same series. 
#RihannaSoldOut #GretaProtestToolKit #GretaThunbergExposed",Ashish Tyagi,,2021-02-04 18:19:37,0,False,0,False,0.0,-0.25
7541,2021-02-04 18:19:36,,@rihanna Thanks for supporting to farmers.,Virender Khehra,Kishanpura Kalan,2021-02-04 18:19:36,0,False,0,False,0.225,0.7003
2625,2021-02-04 18:19:34,,"@rihanna Shut Up and Drive!

Indians know how to and when to settle our problems!",Sicario,,2021-02-04 18:19:34,0,False,0,False,0.0,-0.508
1647,2021-02-04 18:19:32,,@rihanna Why talk about with in internal matters... U r singer not a govt...,Vijay Giradkar,,2021-02-04 18:19:32,0,False,0,False,0.0,0.0258
2549,2021-02-04 18:19:28,,"@rihanna The Government of India is dictating with the farmers.
The farmers did not demand any treasury from the Government of India.",Vipul Kumar,,2021-02-04 18:19:28,0,False,0,False,0.0,-0.0572
1195,2021-02-04 18:19:23,,@rihanna Good,Mohammad Jonayed Khan,Bangladesh,2021-02-04 18:19:23,0,False,0,False,0.7,0.4404
2011,2021-02-04 18:19:18,,@rihanna Thanks for supporting,Adesh Tarmale,,2021-02-04 18:19:18,0,False,0,False,0.225,0.7003
2186,2021-02-04 18:19:08,,@rihanna That’s why you’re going down. Do your work . ए तु मत कर रे तु मत कर,Nikhil prakash awasthi🇮🇳,"Uttar Pradesh, India",2021-02-04 18:19:08,0,False,0,False,-0.15555555555555559,0.0
4635,2021-02-04 18:18:59,,@rihanna Becoz we are scared of our prime minister.,Feroz Sulta,"कोलकाता, भारत",2021-02-04 18:18:59,0,False,0,False,0.0,-0.4404
7381,2021-02-05 03:44:42,,@rihanna 🤗,Sonu,,2021-02-05 03:44:42,0,False,0,False,0.0,0.4215
3360,2021-02-05 03:44:32,,@rihanna They dont have guts to talk about them.They are just an puppets..,Mohammad Imam,"Lucknow, India",2021-02-05 03:44:32,0,False,0,False,0.0,0.0
9249,2021-02-05 03:44:30,,@rihanna Wldn,Nisar Nizu,,2021-02-05 03:44:30,0,False,0,False,0.0,0.0
7836,2021-02-05 03:44:28,मोदी_कायर_है,"@rihanna #मोदी_कायर_है 
#किसान_के_लिए_बोले_भारत 
#किसानvsभारत_सरकार_विरोधी https://t.co/UjaTjwiVUN",Kisan Putr,,2021-02-05 03:44:28,0,False,0,False,0.0,0.0
5301,2021-02-05 03:44:13,,@rihanna Rihaana is real human..  thanks for supporting. Oh beautiful soul rihaana...,Kamaljeet Singh,,2021-02-05 03:44:13,0,False,0,False,0.325,0.8658
6117,2021-02-05 03:44:03,,@rihanna You did good job Bollywood is awake now they were in deep sleep tnx for wake them up,sunny singh,,2021-02-05 03:44:03,1,False,0,False,0.35,0.6124
2063,2021-02-05 03:44:00,,@rihanna We will surely talk about this but you keep your ass out of this matter. Work hard to get money and avoid paid promotions. 😊,ᖇohit Sharma,India,2021-02-05 03:44:00,0,False,0,False,0.10416666666666666,0.2471
6372,2021-02-05 03:43:58,Farmers,"@rihanna Farmer's is our pride ❤️ 
#Farmers #FarmersAreIndia #FarmersProtests #FarmBills2020",NADIM BORAH,,2021-02-05 03:43:58,1,False,0,False,0.0,0.765
6343,2021-02-05 03:43:53,FarmersProtest,"@rihanna Thanku🤗🤗
#FarmersProtest",Mandeep Kaur,"Chandigarh, India",2021-02-05 03:43:53,0,False,0,False,0.0,0.0
9843,2021-02-05 03:43:48,,"@rihanna We know your influenced by khalistani friend. Pls keep yourself engage and limited to singing.  This is about India,  which you will not understand with limited information.  Jai hind Jai Bharat",Muks,"New Delhi, India",2021-02-05 03:43:48,0,False,0,False,-0.07142857142857142,0.6874
3206,2021-02-05 03:43:41,,@rihanna Thanks,Navdeep Singh Khalsa,,2021-02-05 03:43:41,0,False,0,False,0.2,0.4404
3364,2021-02-05 03:43:24,,"@rihanna Rihanna is such a foolish girl. It's good that she chose music bcoz academically she is pathetically poor to read the complete truth nd just go by cover of the communist book. Anyways m not a big fan of her music either...Do it shabby.
Sing but don't talk bcoz that need knowledge",Boycott-MadeInChina,usa,2021-02-05 03:43:24,0,False,0,False,0.07999999999999999,-0.3359
6438,2021-02-05 03:43:24,,@rihanna I Boycott Bollywood Celebrities &amp; Indian Cricket Team..,SanJay Kumar 🎭,India,2021-02-05 03:43:24,0,False,0,False,0.0,-0.3182
8600,2021-02-05 03:43:19,,@rihanna Why are we not talking about Mutiny &amp; attack on White House Babe? How many times have you visited India? How much have you studied about India? Are you aware of deep rooted problem of farmers? Don't open ur Mouth if you don't know anything! U celeb status Stinks!😡👎🏼👎🏼,Shivay,,2021-02-05 03:43:19,0,False,0,False,0.0798611111111111,-0.8097
8853,2021-02-05 03:42:58,FarmersProtest,@rihanna #FarmersProtest https://t.co/jVeo0JNe2T,ONE-T SANDHU,,2021-02-05 03:42:58,0,False,0,False,0.0,0.0
2360,2021-02-05 03:42:45,,@rihanna ❤️❤️,Karan sran,,2021-02-05 03:42:45,0,False,0,False,0.0,0.6369
3694,2021-02-05 03:42:41,,@rihanna thank you for raising common people voice.. m glad ur not like indian celebrities who don't have the guts to speak the truth..hats off to your guts,sandeep singh,"North Bay, Ontario",2021-02-05 03:42:41,0,False,0,False,0.1,0.5252
2317,2021-02-05 03:42:35,AntiNationalBollywood,"@rihanna Thanku @rihanna for support the farmers 🙏but i am very shameful on Bollywood they will helped the indian government Because Bollywood has been bought by the Indian government and the Indian National Media is also against the farmers.
#AntiNationalBollywood #FarmersProstest",Lovish Joura,,2021-02-05 03:42:35,1,False,0,False,0.2,-0.2006
4681,2021-02-05 03:42:33,,@rihanna https://t.co/NUkaJELjwz,jatinderpal warar,"Fazilka, India",2021-02-05 03:42:33,0,False,0,False,0.0,0.0
4161,2021-02-05 03:42:21,,@rihanna https://t.co/Fny8wtDZmi,Kisan Putr,,2021-02-05 03:42:21,0,False,0,False,0.0,0.0
1577,2021-02-05 03:42:16,,@rihanna Good job 👍,Ali,,2021-02-05 03:42:16,0,False,0,False,0.7,0.4404
3573,2021-02-05 03:42:11,,@rihanna 🙏🙏🙏🙏🙏🙏🙏🙏,Paramjit Singh,,2021-02-05 03:42:11,0,False,0,False,0.0,0.0
8882,2021-02-05 03:42:05,,@rihanna https://t.co/R2u0IIvxqR,Chandrakant Bal,,2021-02-05 03:42:05,0,False,0,False,0.0,0.0
2754,2021-02-05 03:42:01,,@rihanna Love and respect for you 🙏🙏♥️,Gurpreet kaur ( Simsi Sandhu),,2021-02-05 03:42:01,0,False,0,False,0.5,0.8074
8406,2021-02-05 03:41:41,,@rihanna Thank you for supporting farmers..,Satinder Sidhu,,2021-02-05 03:41:41,0,False,0,False,0.25,0.6597
8462,2021-02-05 03:41:33,,@rihanna Thanks for your support to indian farmers,Gurjit Singh Gill,Amritsar,2021-02-05 03:41:33,0,False,0,False,0.2,0.6808
9246,2021-02-05 03:41:31,FarmersProtest,@rihanna #FarmersProtest,Gursewak Singh,,2021-02-05 03:41:31,0,False,0,False,0.0,0.0
7158,2021-02-05 03:41:30,ConspiracyAgainstIndia,"@rihanna ये मोदीजी की सफल विदेश नीति का ही परिणाम है कि आज विश्व में कांग्रेस के समर्थन में सिर्फ पॉप और पोर्न स्टार ही बची हैं 😠

#ConspiracyAgainstIndia","CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",2021-02-05 03:41:30,0,False,0,False,-0.5,-0.5106
2182,2021-02-05 03:41:24,,@rihanna Just as nobody talks about prosecution of minorities in China and Pakistan !,Raghav,,2021-02-05 03:41:24,0,False,0,False,0.0,-0.5411
7391,2021-02-05 03:41:21,,"@rihanna Our country our Farmers  who are you?
We solve our problems... We don't want any ... Out sider",Jeet Dev,,2021-02-05 03:41:21,0,False,0,False,0.0,-0.2783
2560,2021-02-05 03:41:19,StandWithFarmers,@rihanna Thanks for the support. #StandWithFarmers,vimal raju,Thrissur-Kerala-India,2021-02-05 03:41:19,0,False,0,False,0.2,0.6808
7587,2021-02-05 03:41:12,,@rihanna https://t.co/3RTfACPwT4,jatinderpal warar,"Fazilka, India",2021-02-05 03:41:12,0,False,0,False,0.0,0.0
8499,2021-02-05 03:41:09,FarmersProtest,@rihanna #FarmersProtest,Harmeet Singh,,2021-02-05 03:41:09,0,False,0,False,0.0,0.0
6445,2021-02-05 03:41:07,FarmersAreIndia,"@rihanna For BLM whole world was together if Rihana is trying to bring international attention to this what's harm, if political parties r sm concerned abt farmers why aren't you doing anything for farmers #FarmersAreIndia",Rubiholic,,2021-02-05 03:41:07,0,False,0,False,0.06666666666666667,-0.2023
1885,2021-02-05 03:41:05,,@rihanna https://t.co/CT4suVGe8v,anuj pathak,"Uttar Pradesh, India",2021-02-05 03:41:05,0,False,0,False,0.0,0.0
9172,2021-02-05 03:40:59,,@rihanna Thanks for supporting the movement,Mani,,2021-02-05 03:40:59,0,False,0,False,0.225,0.7003
9472,2021-02-05 03:40:53,,@rihanna Mind your own business...,Vanjangi jyothiboss,,2021-02-05 03:40:53,0,False,0,False,0.6,0.0
2838,2021-02-05 03:40:50,,@rihanna https://t.co/gzb7fM5xYo,jatinderpal warar,"Fazilka, India",2021-02-05 03:40:50,0,False,0,False,0.0,0.0
4421,2021-02-05 03:40:39,,@rihanna लोकतंत्र कहा है ? अब देश में,Arun Aj,,2021-02-05 03:40:39,0,False,0,False,0.0,0.0
4607,2021-02-05 03:40:37,,@rihanna Because all the thieves and corrupt people have been sitting in the government since 2014. And he is neither a farmer nor a patriot.!!,Shadab Ali,New Delhi india,2021-02-05 03:40:37,1,False,0,False,-0.78125,-0.5972
7234,2021-02-05 03:40:34,,@rihanna 🙏🙏🙏,Harmeet Singh,,2021-02-05 03:40:34,0,False,0,False,0.0,0.0
3340,2021-02-05 03:40:31,,@rihanna https://t.co/caerfKuJyi,Ramswaroop Yadav,"Jaipur, India",2021-02-05 03:40:31,0,False,0,False,0.0,0.0
8256,2021-02-05 03:40:31,,@rihanna https://t.co/BmVYgXrpEi,jatinderpal warar,"Fazilka, India",2021-02-05 03:40:31,0,False,0,False,0.0,0.0
7762,2021-02-05 03:40:31,,@rihanna Tanku support indian farmers,Jassi,,2021-02-05 03:40:31,0,False,0,False,0.0,0.4019
7436,2021-02-05 03:40:30,BJPdestroysDemocracy,"@rihanna Thanks for support ❤️
Ignore those who oppose you, because they have lost their conscience.#BJPdestroysDemocracy #SupportFarmersProtest #ThanksRihanna",Prabh,,2021-02-05 03:40:30,0,False,0,False,0.1,0.7184
2350,2021-02-05 03:40:26,,@rihanna Thanks for the support mam,Gagan deep singh gill,,2021-02-05 03:40:26,0,False,0,False,0.2,0.6808
8288,2021-02-05 03:40:19,,@rihanna Thank you fan of you,kevin,,2021-02-05 03:40:19,0,False,0,False,0.0,0.5859
3416,2021-02-05 03:40:17,,@rihanna https://t.co/NSX0RmE58C,jatinderpal warar,"Fazilka, India",2021-02-05 03:40:17,0,False,0,False,0.0,0.0
1609,2021-02-05 03:40:16,tweet,"@rihanna Whats your comment on this?
When you point out on us then think about yourself.... you need keep your #tweet shut you have no rights to comes on our government https://t.co/5cQdYokp8K",Narean Naidu,"Hyderabad, India",2021-02-05 03:40:16,0,False,0,False,0.0,-0.296
6801,2021-02-05 03:40:10,,@rihanna U deserve respect.❤️🙏❤️,Bhupinder Singh,,2021-02-05 03:40:10,0,False,0,False,0.0,0.6369
2105,2021-02-05 03:40:07,,@rihanna 🌹 Humanity knows no boundaries 🌹,Amrinder Singh Sidhu,,2021-02-05 03:40:07,0,False,0,False,0.6,-0.296
3409,2021-02-05 03:39:58,,@rihanna https://t.co/7zzramW9T1,jatinderpal warar,"Fazilka, India",2021-02-05 03:39:58,0,False,0,False,0.0,0.0
6039,2021-02-05 03:39:56,,"@rihanna very well said rihanna, dongt worry about the shit replies, they are shit peoples with shit mind @RihannaDaily",Romeo Singh,,2021-02-05 03:39:56,0,False,0,False,-0.1,-0.9063
2351,2021-02-05 03:39:50,,"@rihanna ❤️❤️We Love You Rihanna❤️❤️ !! 
I understand all of us might have different opinions about the farmer Protest but when it comes to human rights violation there are not a lot of people that talk about it,
 Power to You and Loads of Love❤️
Stay Happy Stay Powerful❤️❤️❤️",ASTIK NAVAL,,2021-02-05 03:39:50,0,False,0,False,0.31625000000000003,0.9619
7279,2021-02-05 03:39:49,,@rihanna https://t.co/T6KEAh2QCz,jatinderpal warar,"Fazilka, India",2021-02-05 03:39:49,0,False,0,False,0.0,0.0
8042,2021-02-05 03:39:42,,@rihanna https://t.co/IOxpqpn2ba,jatinderpal warar,"Fazilka, India",2021-02-05 03:39:42,0,False,0,False,0.0,0.0
3628,2021-02-05 03:39:35,,@rihanna Tari maki c**t fuck u,Dydyd,,2021-02-05 03:39:35,0,False,0,False,-0.4,-0.5423
1207,2021-02-05 03:39:33,,@rihanna https://t.co/bawVry45Rr,jatinderpal warar,"Fazilka, India",2021-02-05 03:39:33,0,False,0,False,0.0,0.0
5035,2021-02-05 03:39:21,Sikhism,@rihanna #Sikhism #GuruGobindSinghJi,Simarjeet Singh Gilzian,,2021-02-05 03:39:21,0,False,0,False,0.0,0.0
9845,2021-02-05 03:39:20,,"@rihanna Come and stand with them, support farmers by financially, they will thankfull with you. But do not interfere our country matter.",purushotam kansara,"Nagaur, India",2021-02-05 03:39:20,0,False,0,False,0.0,0.25
3526,2021-02-05 03:39:16,,@rihanna Thnxx ❤️❤️❤️❤️❤️❤️❤️,Preet,,2021-02-05 03:39:16,0,False,0,False,0.0,0.6369
9210,2021-02-05 03:39:12,,@rihanna Hurrah,Deepaangrej87@gmail.com,,2021-02-05 03:39:12,0,False,0,False,0.0,0.5574
1942,2021-02-05 03:39:08,,@rihanna 🤗,D.S.Patel,,2021-02-05 03:39:08,0,False,0,False,0.0,0.4215
4797,2021-02-05 03:38:53,,@rihanna Chup,Crime Master Gogo,,2021-02-05 03:38:53,0,False,0,False,0.0,0.0
9970,2021-02-05 03:38:49,,@rihanna Thanks ur support to us @rihanna,Sunny gill,,2021-02-05 03:38:49,0,False,0,False,0.2,0.6808
6635,2021-02-05 03:38:47,wearewithfarmers,@rihanna #wearewithfarmers,Binapani sethi,,2021-02-05 03:38:47,0,False,0,False,0.0,0.0
7981,2021-02-05 03:38:46,,@rihanna Miss... you want to be famous....try to work on your skills...not to support the things happening in my country...if you are not aware of things...and I suggest...not to believe in news media of my country because they have got their own ideology...so do your own business.,Naveen Kr. Rajpoot,,2021-02-05 03:38:46,0,False,0,False,0.35833333333333334,0.34
1355,2021-02-05 03:38:34,,@rihanna Rihanna you are very good who speak in favour of humanity. Keep it up. We all with your statement,daylight,,2021-02-05 03:38:34,0,False,0,False,0.9099999999999999,0.7264
4107,2021-02-05 03:38:24,,@rihanna Raise your voice ma'am because India need you,Chandan Kumar Sharma,,2021-02-05 03:38:24,0,False,0,False,0.0,0.0
2839,2021-02-05 03:38:21,,@rihanna @rihanna https://t.co/MX8K4PDB9k,Kumarjeet sran,,2021-02-05 03:38:21,0,False,0,False,0.0,0.0
1481,2021-02-05 03:37:59,,"@rihanna The reality is We can live without Luxury Car, House, all woods of Cinema but not without food. It’s everyone rights support farmers🤝",Veerakumar Veerasamy,,2021-02-05 03:37:59,0,False,0,False,0.13636363636363635,0.5499
5492,2021-02-05 03:37:51,,@rihanna You are best❤️❤️❤️❤️❤️,Simratpal Kaur,,2021-02-05 03:37:51,0,False,0,False,0.0,0.6369
9432,2021-02-05 03:37:45,,@rihanna The main media is very much under the control of Indian Govt. Look at the extreme measures adopted against mostly peaceful protestors. The one violent incidence was instigated by Govt supporter also in garb of peaceful farmers,harpreet,,2021-02-05 03:37:45,0,False,0,False,0.0002777777777777657,0.5574
8859,2021-02-05 03:37:44,,@rihanna Thanks 😊 🙏,Amanpreetoffical,,2021-02-05 03:37:44,0,False,0,False,0.2,0.836
6661,2021-02-05 03:37:40,,@rihanna https://t.co/bmsfgQyEmh,HS_creation,,2021-02-05 03:37:40,0,False,0,False,0.0,0.0
4702,2021-02-05 03:37:39,kissanmajdoorektazindabaad,@rihanna #kissanmajdoorektazindabaad,gurpreet randhawa,,2021-02-05 03:37:39,0,False,0,False,0.0,0.0
5709,2021-02-05 03:37:23,BoycottBollywood,@rihanna Thanx for support #BoycottBollywood,js uppal,,2021-02-05 03:37:23,0,False,0,False,0.0,0.4019
2491,2021-02-05 03:37:23,,@rihanna Thank you so much rihana .,Welovefarmers,,2021-02-05 03:37:23,0,False,0,False,0.2,0.3612
7405,2021-02-05 03:37:19,,@rihanna Great ❤️✊,navi_nokhriya,"Melbourne, Victoria",2021-02-05 03:37:19,0,False,0,False,0.4,0.6249
9066,2021-02-05 03:37:18,,"@rihanna You know why Indian government doing this, because after drinking pee of Cows they lost there mentally stability. Let me give you big news regarding Indians. They claimed that Shit of Cow can save them from Atomic bomb resistance and cow pee clean all kind of Cancer. Hahaha",daylight,,2021-02-05 03:37:18,0,False,0,False,0.07500000000000001,-0.6478
1299,2021-02-05 03:37:12,,@rihanna god bless you 🙏🙏,Robby Dhillon,,2021-02-05 03:37:12,0,False,0,False,0.0,0.5994
2876,2021-02-05 03:36:20,,@rihanna https://t.co/JREyyIRpbD,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",2021-02-05 03:36:20,0,False,0,False,0.0,0.0
8776,2021-02-05 03:36:17,IndianFarmersHumanRights,@rihanna #IndianFarmersHumanRights #FarmersProtest https://t.co/77xYAS0drw,Parmdeep Singh,,2021-02-05 03:36:17,0,False,0,False,0.0,0.0
2631,2021-02-05 03:36:12,,@rihanna @rihanna Why can't u talk about this as well? Oh...u were paid only to talk on protests but not interests. Got it. https://t.co/M5EtQcKCHz,Santosh Somayajula,Vizag,2021-02-05 03:36:12,0,False,0,False,0.0,-0.2523
5729,2021-02-05 03:36:04,,@rihanna Yes! Thank you! It took an individual like you to shake up the WORLD!,Mandy,,2021-02-05 03:36:04,0,False,0,False,0.0,0.783
5613,2021-02-05 03:36:03,,"@rihanna Many thanks, to bring it in limelight. You are not like our spineless actors.",ROHIT MALHOTRA,"नई दिल्ली, भारत",2021-02-05 03:36:03,0,False,0,False,0.35,0.1999
2729,2021-02-05 03:35:58,,@rihanna Thanks for supporting Indian farmers,jay shinde,khandwa road sanawad,2021-02-05 03:35:58,0,False,0,False,0.225,0.7003
1516,2021-02-05 03:35:57,wesupportfarmea,@rihanna 🙏🙏#wesupportfarmea thanks rihana,Harp,,2021-02-05 03:35:57,0,False,0,False,0.2,0.4404
7824,2021-02-05 03:35:56,FarmersProtest,@rihanna 🤗🤗🤗 #FarmersProtest,AD SINGH,,2021-02-05 03:35:56,0,False,0,False,0.0,0.4215
6398,2021-02-05 03:35:54,,@rihanna Thank you rihanna,Bikramjit Singh,,2021-02-05 03:35:54,0,False,0,False,0.0,0.3612
3274,2021-02-05 03:35:37,,@rihanna https://t.co/OKZ1C43bwN,"CA Pritesh L Hariya, I Speak Fluent Sarcasm.","Bhiwandi, India",2021-02-05 03:35:37,0,False,0,False,0.0,0.0
